Region,Platform,Station,Alias,ShortName,Grab,Year,HasTHC,HasPAH,HasNPD,INDEX,MET,SSU_ID,COI_ID,18S,COI,Extract,Extract conc,Type,Plate18S,PlateCOI,18S_N,COI_N,Grabs,THC,PAH,NPD,As,Ba,Cd,Cr,Cu,Hg,Ni,Pb,Zn,Acenaften,Acenaftylen,Antracen,Benz(a)antracen,Benzo(a)pyren,Benzo(bjk)fluoranten,Benzo(ghi)perylen,C1-alkyldibenzotiofener,C1-alkylfenantrener/antracener,C1-alkylnaftalener,C2-alkyldibenzotiofener,C2-alkylfenantrener/antracener,C2-alkylnaftalener,C3-alkyldibenzotiofener,C3-alkylfenantrener/antracener,C3-alkylnaftalener,Chrysen,Dibenz(ah)antracen,Dibenzotiofen,Fenantren,Fluoranten,Fluoren,Indeno(1.2.3-c.d)pyren,Naftalen,Pyren,Grus,Sand,Pelite,Kornstorrelse,Kurtosis,Skewness,Sorting,TOC,MorphoS,MorphoH,ES100,ISI,Individtetthet,MorphoJ,NQI1,NSI,Depth,Distance,UTM31E,UTM31N,WGS84E,WGS84N,Comment
III,OSS,OSS04,NA,OSS04.2.2019,2,2019,Y,Y,Y,Y,Y,S135SOSS04,S221C-OSS04,TRUE,TRUE,169-171,1.19,S,2,3,39,41,3,6,0.01,0.30,3.3,168,0.00,3.1,1.4,0.00,NA,2.9,20,0.00047,0.00132,0.00038,0.00006,0.00005,0.000,0.000,0.001,0.0073485061,0.010481611,0.0024,0.009,0.067,0.002,0.001,0.199,0.0001,0.0004,0.0006,0.0038,0.0003,0.0061,0.0000,0.0004,0.0003,NA,NA,NA,NA,NA,NA,NA,NA,67,4.36,31.69,10.93,517,0.72,0.79,25.77,102,250,488975.145,6694908.6226,2.798,60.388,Ikke kjemi ifl toktrapport
III,OSS,OSS04,NA,OSS04.3.2019,3,2019,Y,Y,Y,Y,Y,S136SOSS04,S222C-OSS04,TRUE,TRUE,172-174,1.28,S,2,3,40,42,3,6,0.02,0.38,3.5,185,0.01,3.0,0.6,0.00,NA,2.8,6,0.00048,0.00148,0.00054,0.00009,0.00014,0.000,0.001,0.001,0.0090759193,0.0105380952,0.0034,0.015,0.072,0.002,0.005,0.252,0.0002,0.0003,0.0008,0.0057,0.0003,0.0069,0.0000,0.0004,0.0004,NA,NA,NA,NA,NA,NA,NA,NA,67,4.36,31.69,10.93,517,0.72,0.79,25.77,102,250,488975.145,6694908.6226,2.798,60.388,Ikke kjemi ifl toktrapport
III,OSS,OSS11,NA,OSS11.1.2019B,1,2019,Y,Y,Y,Y,Y,S137SOSS11,NA,TRUE,FALSE,175-177,2.00,R,2,NA,41,NA,3,68,0.03,0.62,4.3,1757,0.02,4.6,2.0,0.00,NA,3.0,9,0.00046,0.00225,0.00089,0.00026,0.00033,0.001,0.001,0.002,0.0297215977,0.0213097953,0.0104,0.040,0.100,0.058,0.008,0.337,0.0006,0.0006,0.0013,0.0101,0.0009,0.0091,0.0001,0.0021,0.0012,3.34,93.49,3.17,0.89,1.23,-0.10,0.84,0.18,49,4.22,30.43,9.96,254,0.75,0.74,24.47,97,250,488634.352,6695221.5365,2.792,60.391,
III,OSS,OSS11,NA,OSS11.2.2019B,2,2019,Y,Y,Y,Y,Y,S138SOSS11,NA,TRUE,FALSE,178-180,1.39,R,2,NA,42,NA,3,127,0.05,0.92,3.9,1422,0.02,4.5,1.7,0.00,NA,2.8,7,0.00080,0.00299,0.00051,0.00036,0.00037,0.001,0.001,0.003,0.0367121061,0.0324495594,0.0166,0.067,0.147,0.078,0.015,0.501,0.0009,0.0009,0.0018,0.0152,0.0013,0.0132,0.0001,0.0050,0.0017,NA,NA,NA,NA,NA,NA,NA,NA,49,4.22,30.43,9.96,254,0.75,0.74,24.47,97,250,488634.352,6695221.5365,2.792,60.391,
III,OSS,OSS11,NA,OSS11.3.2019B,3,2019,Y,Y,Y,Y,Y,S139SOSS11,NA,TRUE,FALSE,181-183,1.12,R,2,NA,43,NA,3,75,0.02,0.68,3.7,822,0.01,3.4,1.1,0.00,NA,2.6,6,0.00077,0.00140,0.00097,0.00018,0.00011,0.000,0.001,0.002,0.0398843385,0.0129568637,0.0170,0.076,0.070,0.162,0.016,0.270,0.0006,0.0004,0.0009,0.0086,0.0013,0.0057,0.0000,0.0017,0.0018,NA,NA,NA,NA,NA,NA,NA,NA,49,4.22,30.43,9.96,254,0.75,0.74,24.47,97,250,488634.352,6695221.5365,2.792,60.391,
III,OSS,OSS11,NA,OSS11.1.2019A,1,2019,Y,Y,Y,Y,Y,S717S-OSS11,S223C-OSS11,TRUE,TRUE,175-177,1.96,S,8,3,45,43,3,68,0.03,0.62,4.3,1757,0.02,4.6,2.0,0.00,NA,3.0,9,0.00046,0.00225,0.00089,0.00026,0.00033,0.001,0.001,0.002,0.0297215977,0.0213097953,0.0104,0.040,0.100,0.058,0.008,0.337,0.0006,0.0006,0.0013,0.0101,0.0009,0.0091,0.0001,0.0021,0.0012,3.34,93.49,3.17,0.89,1.23,-0.10,0.84,0.18,49,4.22,30.43,9.96,254,0.75,0.74,24.47,97,250,488634.352,6695221.5365,2.792,60.391,
III,OSS,OSS11,NA,OSS11.2.2019A,2,2019,Y,Y,Y,Y,Y,S718S-OSS11,S224C-OSS11,TRUE,TRUE,178-180,1.94,S,8,3,46,44,3,127,0.05,0.92,3.9,1422,0.02,4.5,1.7,0.00,NA,2.8,7,0.00080,0.00299,0.00051,0.00036,0.00037,0.001,0.001,0.003,0.0367121061,0.0324495594,0.0166,0.067,0.147,0.078,0.015,0.501,0.0009,0.0009,0.0018,0.0152,0.0013,0.0132,0.0001,0.0050,0.0017,NA,NA,NA,NA,NA,NA,NA,NA,49,4.22,30.43,9.96,254,0.75,0.74,24.47,97,250,488634.352,6695221.5365,2.792,60.391,
III,OSS,OSS11,NA,OSS11.3.2019A,3,2019,Y,Y,Y,Y,Y,S719S-OSS11,S225C-OSS11,TRUE,TRUE,181-183,0.74,S,8,3,47,45,3,75,0.02,0.68,3.7,822,0.01,3.4,1.1,0.00,NA,2.6,6,0.00077,0.00140,0.00097,0.00018,0.00011,0.000,0.001,0.002,0.0398843385,0.0129568637,0.0170,0.076,0.070,0.162,0.016,0.270,0.0006,0.0004,0.0009,0.0086,0.0013,0.0057,0.0000,0.0017,0.0018,NA,NA,NA,NA,NA,NA,NA,NA,49,4.22,30.43,9.96,254,0.75,0.74,24.47,97,250,488634.352,6695221.5365,2.792,60.391,
III,OSS,OSS11A1,NA,OSS11A1.1.2019B,1,2019,Y,Y,Y,Y,Y,S140SOSS11A1,NA,TRUE,FALSE,184-186,0.39,R,2,NA,44,NA,3,45646,2.66,39.66,12.0,7436,0.18,32.5,25.4,0.03,NA,13.4,56,0.08035,0.06133,0.07995,0.03107,0.01779,0.048,0.045,0.206,3.9105766203,0.8001960408,1.9718,7.217,3.532,6.424,2.226,12.397,0.1134,0.0207,0.0936,0.8427,0.1210,0.9324,0.0029,0.0449,0.2141,0.00,18.82,81.18,5.54,0.78,-0.03,1.55,3.28,6,0.13,2.17,8.96,1063,0.05,0.24,7.03,103,250,488560,6695046,2.791,60.390,
III,OSS,OSS11A1,NA,OSS11A1.2.2019B,2,2019,Y,Y,Y,Y,Y,S141SOSS11A1,NA,TRUE,FALSE,187-189,1.06,R,2,NA,45,NA,3,27011,2.45,45.78,13.5,8790,0.08,37.3,34.6,0.02,NA,16.1,76,0.15528,0.12880,0.05924,0.03490,0.01802,0.045,0.038,0.271,3.8436163943,0.8202436411,1.9450,7.340,3.783,7.822,2.424,16.429,0.1343,0.0183,0.1148,0.9333,0.1318,0.6741,0.0032,0.0588,0.0164,NA,NA,NA,NA,NA,NA,NA,NA,6,0.13,2.17,8.96,1063,0.05,0.24,7.03,103,250,488560,6695046,2.791,60.390,
III,OSS,OSS11A1,NA,OSS11A1.3.2019B,3,2019,Y,Y,Y,Y,Y,S142SOSS11A1,NA,TRUE,FALSE,190-192,8.40,R,2,NA,46,NA,3,22004,1.31,31.21,11.2,7872,0.22,26.6,22.1,0.02,NA,13.8,49,0.04831,0.06949,0.04377,0.02697,0.01461,0.047,0.044,0.113,1.5224794458,0.6015753367,1.2792,3.786,2.767,8.453,1.638,10.652,0.0965,0.0216,0.0407,0.3071,0.0935,0.2997,0.0029,0.0443,0.1495,NA,NA,NA,NA,NA,NA,NA,NA,6,0.13,2.17,8.96,1063,0.05,0.24,7.03,103,250,488560,6695046,2.791,60.390,
III,OSS,OSS11A1,NA,OSS11A1.1.2019A,1,2019,Y,Y,Y,Y,Y,S720S-OSS11A1,S226C-OSS11A1,TRUE,TRUE,184-186,0.68,S,8,3,48,46,3,45646,2.66,39.66,12.0,7436,0.18,32.5,25.4,0.03,NA,13.4,56,0.08035,0.06133,0.07995,0.03107,0.01779,0.048,0.045,0.206,3.9105766203,0.8001960408,1.9718,7.217,3.532,6.424,2.226,12.397,0.1134,0.0207,0.0936,0.8427,0.1210,0.9324,0.0029,0.0449,0.2141,0.00,18.82,81.18,5.54,0.78,-0.03,1.55,3.28,6,0.13,2.17,8.96,1063,0.05,0.24,7.03,103,250,488560,6695046,2.791,60.390,
III,OSS,OSS11A1,NA,OSS11A1.2.2019A,2,2019,Y,Y,Y,Y,Y,S721S-OSS11A1,S227C-OSS11A1,TRUE,TRUE,187-189,7.11,S,8,3,49,47,3,27011,2.45,45.78,13.5,8790,0.08,37.3,34.6,0.02,NA,16.1,76,0.15528,0.12880,0.05924,0.03490,0.01802,0.045,0.038,0.271,3.8436163943,0.8202436411,1.9450,7.340,3.783,7.822,2.424,16.429,0.1343,0.0183,0.1148,0.9333,0.1318,0.6741,0.0032,0.0588,0.0164,NA,NA,NA,NA,NA,NA,NA,NA,6,0.13,2.17,8.96,1063,0.05,0.24,7.03,103,250,488560,6695046,2.791,60.390,
III,OSS,OSS11A1,NA,OSS11A1.3.2019A,3,2019,Y,Y,Y,Y,Y,S722S-OSS11A1,S228C-OSS11A1,TRUE,TRUE,190-192,6.09,S,8,3,50,48,3,22004,1.31,31.21,11.2,7872,0.22,26.6,22.1,0.02,NA,13.8,49,0.04831,0.06949,0.04377,0.02697,0.01461,0.047,0.044,0.113,1.5224794458,0.6015753367,1.2792,3.786,2.767,8.453,1.638,10.652,0.0965,0.0216,0.0407,0.3071,0.0935,0.2997,0.0029,0.0443,0.1495,NA,NA,NA,NA,NA,NA,NA,NA,6,0.13,2.17,8.96,1063,0.05,0.24,7.03,103,250,488560,6695046,2.791,60.390,
III,OSS,OSS11B1,NA,OSS11B1.1.2019,1,2019,Y,N,N,Y,Y,S149SOSS11B1,S235C-OSS11B1,TRUE,TRUE,211-213,1.46,S,2,3,53,55,3,45,NA,NA,4.1,916,0.01,3.2,1.6,0.00,NA,2.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,98.8183867169,1.1350008364,1.114813494,1.0089832634,-0.0316236234,0.6800332706,0.14,43,4.19,30.71,10.68,209,0.77,0.74,25.11,103,478,488824,6695518,2.796,60.394,Skal ha kjemi ifl toktrapport.
III,OSS,OSS11B1,NA,OSS11B1.2.2019,2,2019,Y,N,N,Y,Y,S150SOSS11B1,S236C-OSS11B1,TRUE,TRUE,214-216,1.46,S,2,3,54,56,3,21,NA,NA,3.7,589,0.01,3.2,1.3,0.00,NA,2.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,4.19,30.71,10.68,209,0.77,0.74,25.11,103,478,488824,6695518,2.796,60.394,Skal ha kjemi ifl toktrapport.
III,OSS,OSS11B1,NA,OSS11B1.3.2019,3,2019,Y,N,N,Y,Y,S151SOSS11B1,S237C-OSS11B1,TRUE,TRUE,217-219,3.79,S,2,3,55,57,3,36,NA,NA,3.8,1062,0.01,3.0,1.2,0.00,NA,2.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,4.19,30.71,10.68,209,0.77,0.74,25.11,103,478,488824,6695518,2.796,60.394,Skal ha kjemi ifl toktrapport.
III,OSS,OSS11D1,NA,OSS11D1.1.2019,1,2019,Y,N,N,Y,Y,S157SOSS11D1,S243C-OSS11D1,TRUE,TRUE,235-237,2.34,S,2,3,61,63,3,11,NA,NA,3.6,877,0.01,4.6,2.6,0.00,NA,2.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.82,88.10,2.08,0.68,1.20,-0.23,0.99,0.24,56,4.52,32.73,10.45,356,0.78,0.76,24.09,101,NA,488562,6695288,2.792,60.394,Skal ha kjemi ifl toktrapport.
III,OSS,OSS11D1,NA,OSS11D1.2.2019,2,2019,Y,N,N,Y,Y,S158SOSS11D1,S244C-OSS11D1,TRUE,TRUE,238-240,1.57,S,2,3,62,64,3,7,NA,NA,3.8,344,0.01,3.7,1.5,0.00,NA,2.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,4.52,32.73,10.45,356,0.78,0.76,24.09,101,NA,488562,6695288,2.792,60.394,Skal ha kjemi ifl toktrapport.
III,OSS,OSS11D1,NA,OSS11D1.3.2019,3,2019,Y,N,N,Y,Y,S159SOSS11D1,S245C-OSS11D1,TRUE,TRUE,241-243,2.21,S,2,3,63,65,3,9,NA,NA,3.6,348,0.01,3.4,1.3,0.00,NA,2.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,4.52,32.73,10.45,356,0.78,0.76,24.09,101,NA,488562,6695288,2.792,60.394,Skal ha kjemi ifl toktrapport.
III,OSS,OSS21A1,NA,OSS21A1.1.2019,1,2019,Y,Y,Y,Y,Y,S143SOSS21A1,S229C-OSS21A1,TRUE,TRUE,193-195,3.66,S,2,3,47,49,3,117687,3.05,52.95,12.9,9225,0.10,58.6,33.8,0.02,NA,17.6,64,0.09176,0.18083,0.04999,0.02137,0.00753,0.021,0.023,0.595,4.0753641605,1.1816256054,1.7307,7.528,5.690,8.600,2.042,20.270,0.0778,0.0078,0.1388,1.0497,0.1020,1.2200,0.0011,0.0456,0.1539,0.00,12.89,87.11,5.70,0.81,-0.04,1.47,4.57,7,0.33,3.52,5.28,400,0.12,0.28,7.27,102,NA,488774,6695358,2.796,60.394,
III,OSS,OSS21A1,NA,OSS21A1.2.2019,2,2019,Y,Y,Y,Y,Y,S144SOSS21A1,S230C-OSS21A1,TRUE,TRUE,196-198,5.67,S,2,3,48,50,3,107506,3.31,54.14,13.3,9082,0.11,63.9,37.9,0.02,NA,18.9,72,0.12268,0.08028,0.10817,0.02636,0.01191,0.028,0.030,0.693,4.4018341638,1.1437391543,1.7466,7.938,4.848,9.349,2.382,20.272,0.0830,0.0116,0.1584,1.1332,0.1009,1.3357,0.0017,0.0716,0.1692,NA,NA,NA,NA,NA,NA,NA,NA,7,0.33,3.52,5.28,400,0.12,0.28,7.27,102,NA,488774,6695358,2.796,60.394,
III,OSS,OSS21A1,NA,OSS21A1.3.2019,3,2019,Y,Y,Y,Y,Y,S145SOSS21A1,S231C-OSS21A1,TRUE,TRUE,199-201,2.76,S,2,3,49,51,3,144805,3.47,51.71,13.9,9669,0.16,66.0,37.2,0.02,NA,19.0,72,0.02659,0.13460,0.02927,0.02358,0.01230,0.026,0.033,0.807,5.6724183199,0.6919286364,1.8867,7.945,4.714,6.200,2.619,19.561,0.0865,0.0097,0.1883,1.3486,0.0942,1.3710,0.0024,0.0714,0.1982,NA,NA,NA,NA,NA,NA,NA,NA,7,0.33,3.52,5.28,400,0.12,0.28,7.27,102,NA,488774,6695358,2.796,60.394,
III,OSS,OSS21B1,NA,OSS21B1.1.2019,1,2019,Y,Y,Y,Y,Y,S152SOSS21B1,S238C-OSS21B1,TRUE,TRUE,220-222,11.95,S,2,3,56,58,3,21497,1.27,32.06,9.2,5968,0.18,16.3,15.9,0.02,NA,9.6,37,0.08059,0.08333,0.01727,0.01553,0.01168,0.023,0.025,0.103,1.6457870621,0.9215444854,0.6467,2.724,4.044,6.889,0.860,13.606,0.0513,0.0089,0.0718,0.4245,0.0373,0.3157,0.0014,0.1257,0.0495,0.00,55.59,44.41,3.45,0.69,0.17,2.39,2.35,1,0.00,1.00,1.58,210,NA,0.07,6.98,103,NA,488774,6695217,2.796,60.393,
III,OSS,OSS21B1,NA,OSS21B1.2.2019,2,2019,Y,Y,Y,Y,Y,S153SOSS21B1,S239C-OSS21B1,TRUE,TRUE,223-225,10.27,S,2,3,57,59,3,1922,0.24,7.98,11.0,6351,0.20,18.3,25.8,0.03,NA,10.9,51,0.01233,0.02097,0.00345,0.00366,0.00257,0.007,0.009,0.010,0.3292639651,0.3279043006,0.1041,0.412,1.870,1.775,0.216,2.860,0.0101,0.0048,0.0055,0.0344,0.0113,0.0791,0.0007,0.0315,0.0116,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00,1.00,10.43,210,NA,0.07,6.98,103,NA,488774,6695217,2.796,60.393,
III,OSS,OSS21B1,NA,OSS21B1.3.2019,3,2019,Y,Y,Y,Y,Y,S154SOSS21B1,S240C-OSS21B1,TRUE,TRUE,226-228,10.17,S,2,3,58,60,3,58627,5.75,74.69,14.4,4780,0.15,27.2,42.9,0.04,NA,13.4,73,0.24333,0.51821,0.08033,0.02709,0.00986,0.030,0.032,0.351,4.6810167935,1.9267823071,1.6871,5.918,12.615,8.875,1.489,35.104,0.0795,0.0094,0.2572,1.7425,0.0810,2.7411,0.0026,0.0452,0.1077,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00,1.00,1.58,210,NA,0.07,6.98,103,NA,488774,6695217,2.796,60.393,
III,OSS,OSS22A1,NA,OSS22A1.1.2019,1,2019,Y,Y,Y,Y,Y,S146SOSS22A1,S232C-OSS22A1,TRUE,TRUE,202-204,2.13,S,2,3,50,52,3,29,0.01,0.19,3.9,90,0.01,2.9,0.7,0.00,NA,2.2,5,0.00026,0.00091,0.00041,0.00007,0.00007,0.000,0.000,0.001,0.008856646,0.0027394179,0.0035,0.016,0.026,0.003,0.004,0.121,0.0002,0.0003,0.0005,0.0038,0.0004,0.0042,0.0000,0.0002,0.0004,0.43,99.40,0.17,0.99,0.96,-0.01,0.70,0.21,78,5.09,38.88,10.43,603,0.81,0.80,26.03,102,300,488845,6695429,2.796,60.393,Ikke kjemi ifl toktrapport
III,OSS,OSS22A1,NA,OSS22A1.2.2019,2,2019,Y,Y,Y,Y,Y,S147SOSS22A1,S233C-OSS22A1,TRUE,TRUE,205-207,1.93,S,2,3,51,53,3,28,0.01,0.12,3.8,233,0.01,3.4,0.9,0.00,NA,2.6,9,0.00015,0.00047,0.00027,0.00006,0.00010,0.000,0.000,0.000,0.0055424339,0.0023426208,0.0021,0.011,0.018,0.002,0.003,0.074,0.0001,0.0003,0.0003,0.0027,0.0004,0.0026,0.0000,0.0003,0.0003,NA,NA,NA,NA,NA,NA,NA,NA,78,5.09,38.88,10.43,603,0.81,0.80,26.03,102,300,488845,6695429,2.796,60.393,Ikke kjemi ifl toktrapport
III,OSS,OSS22A1,NA,OSS22A1.3.2019,3,2019,Y,Y,Y,Y,Y,S148SOSS22A1,S234C-OSS22A1,TRUE,TRUE,208-210,1.41,S,2,3,52,54,3,27,0.01,0.08,4.1,35,0.01,2.4,0.5,0.00,NA,2.3,5,0.00012,0.00022,0.00016,0.00005,0.00008,0.000,0.000,0.000,0.0028965334,0.0021085096,0.0012,0.006,0.013,0.001,0.001,0.052,0.0001,0.0003,0.0002,0.0018,0.0003,0.0016,0.0000,0.0003,0.0003,NA,NA,NA,NA,NA,NA,NA,NA,78,5.09,38.88,10.43,603,0.81,0.80,26.03,102,300,488845,6695429,2.796,60.393,Ikke kjemi ifl toktrapport
III,OSS,OSS22B1,NA,OSS22B1.1.2019,1,2019,Y,Y,Y,Y,Y,S155SOSS22B1,S241C-OSS22B1,TRUE,TRUE,229-231,15.71,S,2,3,59,61,2,11,0.02,0.28,3.7,172,0.01,3.1,0.9,0.00,NA,2.5,6,0.00045,0.00116,0.00045,0.00018,0.00024,0.001,0.001,0.001,0.0079743995,0.0066989597,0.0028,0.012,0.054,0.002,0.003,0.188,0.0003,0.0006,0.0006,0.0048,0.0006,0.0066,0.0000,0.0003,0.0005,2.21,95.22,2.57,0.87,1.23,0.02,0.86,0.20,107,5.00,38.34,11.25,777,0.74,0.81,25.61,102,300,488916,6695358,2.797,60.393,Ikke kjemi ifl toktrapport. Kun to replikater?
III,OSS,OSS22B1,NA,OSS22B1.2.2019,2,2019,Y,Y,Y,Y,Y,S156SOSS22B1,S242C-OSS22B1,TRUE,TRUE,232-234,5.87,S,2,3,60,62,2,15,0.03,0.61,4.2,184,0.01,3.0,0.8,0.00,NA,2.6,6,0.00058,0.00273,0.00049,0.00009,0.00015,0.001,0.001,0.001,0.017626573,0.0109874803,0.0061,0.021,0.094,0.004,0.003,0.433,0.0002,0.0004,0.0014,0.0120,0.0006,0.0141,0.0001,0.0005,0.0006,NA,NA,NA,NA,NA,NA,NA,NA,107,5.00,38.34,11.25,777,0.74,0.81,25.61,102,300,488916,6695358,2.797,60.393,Ikke kjemi ifl toktrapport. Kun to replikater?
III,REG3,R313,NA,REG313.1.2019,1,2019,Y,Y,Y,Y,Y,S277S-REG313,S373C-REG313,TRUE,TRUE,317-319,4.14,S,4,5,1,1,3,8,0.02,0.03,0.7,96,0.06,5.4,1.4,0.00,NA,2.8,7,0.00009,0.00009,0.00018,0.00037,0.00063,0.003,0.004,0.000,0.0026369633,0.0009868292,0.0006,0.008,0.003,0.001,0.006,0.006,0.0006,0.0043,0.0001,0.0018,0.0008,0.0005,0.0004,0.0004,0.0004,0.10,93.62,6.32,3.31,2.24,0.30,0.52,0.82,96,4.31,30.11,10.91,1091,0.65,0.76,23.45,174,NA,491945,6743061.9996,2.850,60.821,NQI feil. Sannsynligvis dybde. Sendt e-post til DNV 12.10.20.
III,REG3,R313,NA,REG313.2.2019,2,2019,Y,Y,Y,Y,Y,S278S-REG313,S374C-REG313,TRUE,TRUE,320-322,4.50,S,4,5,2,2,3,9,0.02,0.03,0.7,93,0.03,5.4,1.6,0.00,NA,2.8,7,0.00014,0.00011,0.00026,0.00046,0.00062,0.004,0.006,0.000,0.0024476035,0.0011798705,0.0006,0.006,0.003,0.001,0.003,0.007,0.0007,0.0058,0.0001,0.0017,0.0010,0.0005,0.0006,0.0005,0.0005,NA,NA,NA,NA,NA,NA,NA,NA,96,4.31,30.11,10.91,1091,0.65,0.76,23.45,174,NA,491945,6743061.9996,2.850,60.821,NQI feil. Sannsynligvis dybde. Sendt e-post til DNV 12.10.20.
