"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"correl_spearman|dist_bray|dist_kullbackleibler|sim_mutInfo|correl_pearson","37.639688805984306","","copresence","I76->Bolidomonas-family-incertae-sedis","5","0.7477292671890862|0.33985335632361724|1.024624768098431|0.3125176657123405|0.592774040426894","correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_pearson=copresence","correl_spearman=0.004203953658922566|dist_bray=0.15548842392863604|dist_kullbackleibler=1.1747386929883419E-7|sim_mutInfo=0.2284876676782756|correl_pearson=0.05120116328750679","correl_spearman=0.7477292671890862|dist_bray=0.33985335632361724|dist_kullbackleibler=1.024624768098431|sim_mutInfo=0.3125176657123405|correl_pearson=0.592774040426894","I76->Bolidomonas-family-incertae-sedis","0.009399773400000004","0.00958486","0.17921070038563844","0.7477292671890862","7.476624097613183E-9","7.476624097613183E-9","2.656344536081932E-7","0.7506035811258669|0.3351413975985766|1.0358811514121873|0.44186281661375415|0.6058670652254261","0.7660523818327336|0.3400314465478062|0.9787586814294452|0.4485139619551295|0.6024959883733385","100.0|100.0|100.0|100.0|100.0","0.07911095269083884|0.05647359725609638|0.30385828343455346|0.15734756500103836|0.12909631960606002","true","","I76->Bolidomonas-family-incertae-sedis","2.656344536081932E-7"
"dist_kullbackleibler|correl_pearson|dist_bray","117.8530543258398","","copresence","I76->E222","3","1.1823906908203272|0.7838217257295512|0.32613900800750417","dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence","dist_kullbackleibler=1.2934771960115832E-4|correl_pearson=0.006557157904184652|dist_bray=0.1459635179755977","dist_kullbackleibler=1.1823906908203272|correl_pearson=0.7838217257295512|dist_bray=0.32613900800750417","I76->E222","3.567837814900001","3.555188045","0.7134024196279483","1.1823906908203272","2.705295705924815E-4","2.705295705924815E-4","0.003992100382975825","1.234119321250681|0.7810519369980362|0.3254171994399748","1.2015512374799822|0.8026808724956667|0.32086152727282063","100.0|100.0|100.0","0.4080186786047834|0.09850012353237952|0.062250771551385406","false","","I76->E222","0.003992100382975825"
"dist_bray|dist_kullbackleibler|correl_pearson|correl_spearman","99.39202400848296","","copresence","I76->Suessiaceae","4","0.26952929681709825|1.0953534701572287|0.8278152741823674|0.6045952052191917","dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence|correl_spearman=copresence","dist_bray=0.0961971724445323|dist_kullbackleibler=1.804124222490877E-4|correl_pearson=7.332339421084466E-4|correl_spearman=0.06889689267294474","dist_bray=0.26952929681709825|dist_kullbackleibler=1.0953534701572287|correl_pearson=0.8278152741823674|correl_spearman=0.6045952052191917","I76->Suessiaceae","0.5828520206999999","0.5810442650000001","0.05149487762146501","0.26952929681709825","3.902352877394044E-6","3.902352877394044E-6","8.741897329359028E-5","0.27960636360411956|1.1775854876744156|0.8156725454789954|0.5794092996137317","0.2738151092570741|1.1136701514782614|0.8267434575307372|0.5888275446012963","100.0|100.0|100.0|100.0","0.054118783281308376|0.44381185683793406|0.0690213276219366|0.1398709039322605","true","","I76->Suessiaceae","8.741897329359028E-5"
"dist_kullbackleibler|correl_spearman|correl_pearson|dist_bray|sim_mutInfo","210.74003428938215","","copresence","I76->Novel-Clade-12","5","0.9244460780599805|0.7453566596468703|0.7008796604550357|0.32303341775055017|0.4289756703657046","dist_kullbackleibler=copresence|correl_spearman=copresence|correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown","dist_kullbackleibler=0.0|correl_spearman=0.003872882666610955|correl_pearson=0.03167033999347385|dist_bray=0.09410139816068952|sim_mutInfo=0.17275636256358112","dist_kullbackleibler=0.9244460780599805|correl_spearman=0.7453566596468703|correl_pearson=0.7008796604550357|dist_bray=0.32303341775055017|sim_mutInfo=0.4289756703657046","I76->Novel-Clade-12","5.509042254200001","5.37411791","1.1040592374219487","0.9244460780599805","0.0","0.0","0.0","0.8862159606883143|0.7537707837643552|0.6869916853899628|0.31469231006947607|0.521987313380693","0.8122717829632201|0.764933004167998|0.7028524050632775|0.30626124507251057|0.5341377753118481","100.0|100.0|100.0|100.0|100.0","0.3094450942982053|0.08357527849017171|0.1464146520544155|0.06633905363077393|0.15909454040074103","true","","I76->Novel-Clade-12","0.0"
"dist_kullbackleibler|correl_pearson|dist_bray|sim_mutInfo","99.69590992658496","","copresence","I76->Strombidium-capitatum","4","1.2535298875576588|0.6706243782162858|0.34802251155802355|0.3510571689132145","dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown","dist_kullbackleibler=5.874334796374114E-9|correl_pearson=0.0211435059762895|dist_bray=0.11598586665931121|sim_mutInfo=0.2197195993056632","dist_kullbackleibler=1.2535298875576588|correl_pearson=0.6706243782162858|dist_bray=0.34802251155802355|sim_mutInfo=0.3510571689132145","I76->Strombidium-capitatum","5.404431753500002","5.40846509","1.2635225318105348","1.2535298875576588","2.4043884661040238E-8","2.4043884661040238E-8","8.128290220562573E-7","1.2945802990397797|0.6945579491910255|0.3388798878085456|0.4054850958056992","1.1894661179702446|0.7064370649954592|0.3347092672100152|0.41858911248121866","100.0|100.0|100.0|100.0","0.5192717466620066|0.11854384145083095|0.07184946552322982|0.12120181596395861","true","","I76->Strombidium-capitatum","8.128290220562573E-7"
"dist_kullbackleibler|correl_spearman|sim_mutInfo|correl_pearson","514.9714947650194","","mutualExclusion","I76->RAD-A","4","15.532580593024559|-0.606963245777758|0.3922270536849859|-0.2702924928816638","dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion|sim_mutInfo=unknown|correl_pearson=mutualExclusion","dist_kullbackleibler=1.7308661726112007E-8|correl_spearman=0.043831032014985505|sim_mutInfo=0.19930786530361222|correl_pearson=0.12767377635844213","dist_kullbackleibler=15.532580593024559|correl_spearman=-0.606963245777758|sim_mutInfo=0.3922270536849859|correl_pearson=-0.2702924928816638","I76->RAD-A","8.225616047500004","8.27313723","1.6938339775676654","15.532580593024559","1.2653294900744072E-7","1.2653294900744072E-7","3.656998909655463E-6","14.95212224687736|-0.5906652492163126|0.4529903999744805|-0.28557779075890566","15.007238959304617|-0.6117557766348346|0.45507353633304615|-0.28935133063685886","100.0|100.0|100.0|100.0","1.4868950435974657|0.1265252301337046|0.137067858267687|0.05624317777464479","true","","I76->RAD-A","3.656998909655463E-6"
"dist_bray|correl_spearman|dist_kullbackleibler","54.43915615989972","","copresence","Thecofilosea->Vampyrellidae-order-incertae-sedis","3","0.33578128896670345|0.6564797453800226|0.821125687934833","dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence","dist_bray=0.2537300130792214|correl_spearman=0.020162086961941883|dist_kullbackleibler=2.229794654251549E-5","dist_bray=0.33578128896670345|correl_spearman=0.6564797453800226|dist_kullbackleibler=0.821125687934833","Thecofilosea->Vampyrellidae-order-incertae-sedis","0.47517147720000014","0.48090094","0.038848264646329005","0.33578128896670345","2.52856029552162E-4","2.52856029552162E-4","0.0037511460979839355","0.3247423203694828|0.6541113526144615|0.7887266677743375","0.3273875828081052|0.6699670319928075|0.7859704341234496","100.0|100.0|100.0","0.05151122179651778|0.10139972296032668|0.1830870372224387","false","","Thecofilosea->Vampyrellidae-order-incertae-sedis","0.0037511460979839355"
"sim_mutInfo|dist_bray|dist_kullbackleibler|correl_spearman","132.00953445907035","","copresence","Thecofilosea->Thaumatomonadidae","4","0.5709163156170352|0.30066264288536326|0.6298486981434697|0.738852110314199","sim_mutInfo=unknown|dist_bray=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence","sim_mutInfo=0.1937427348535708|dist_bray=0.21433007802845694|dist_kullbackleibler=2.9903129169395193E-5|correl_spearman=0.004982820016271539","sim_mutInfo=0.5709163156170352|dist_bray=0.30066264288536326|dist_kullbackleibler=0.6298486981434697|correl_spearman=0.738852110314199","Thecofilosea->Thaumatomonadidae","0.14702066759999996","0.14472095000000001","0.05431396790535528","0.5709163156170352","2.1505455918280347E-5","2.1505455918280347E-5","4.066353664819247E-4","0.5115482166073675|0.2889648100467274|0.6141929775479639|0.7265755481148672","0.5434929783611037|0.2881882095554416|0.6020147273571511|0.7326905545250226","100.0|100.0|100.0|100.0","0.17792861457210007|0.040821935243303714|0.14176513052102874|0.08861160594327615","true","","Thecofilosea->Thaumatomonadidae","4.066353664819247E-4"
"correl_pearson|correl_spearman|dist_kullbackleibler|dist_bray","48.895164540868805","","copresence","Thecofilosea->Gregarinasina","4","0.8656401358465368|0.660282384210284|0.9066857723465609|0.3055281966086998","correl_pearson=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|dist_bray=copresence","correl_pearson=0.020505581267800665|correl_spearman=0.012114207262185095|dist_kullbackleibler=3.8317046766400686E-4|dist_bray=0.1063442189589543","correl_pearson=0.8656401358465368|correl_spearman=0.660282384210284|dist_kullbackleibler=0.9066857723465609|dist_bray=0.3055281966086998","Thecofilosea->Gregarinasina","-0.0023645215999999977","-0.02298645","0.141156246949973","0.8656401358465368","3.2849078420160716E-5","3.2849078420160716E-5","5.99595962613487E-4","0.783026435235024|0.6520955196300794|0.881071420271829|0.29504965719325243","0.8538135938043357|0.6564469378937701|0.8825907577672241|0.2969326846183631","100.0|100.0|100.0|100.0","0.14772626942434275|0.08985091059980602|0.25744270715716433|0.03317322653485373","true","","Thecofilosea->Gregarinasina","5.99595962613487E-4"
"dist_kullbackleibler|correl_pearson|dist_bray","29.326852742842405","","copresence","Thecofilosea->Apusozoa","3","0.507777074901827|0.7306192859903203|0.25670278190536056","dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence","dist_kullbackleibler=8.696066161225646E-4|correl_pearson=0.02272838873363947|dist_bray=0.15860527887045883","dist_kullbackleibler=0.507777074901827|correl_pearson=0.7306192859903203|dist_bray=0.25670278190536056","Thecofilosea->Apusozoa","1.7495807244999995","1.715906685","0.3725733394455858","0.507777074901827","0.003554722928244769","0.003554722928244769","0.0359859246710514","0.5230276880151937|0.682505997181362|0.2635098285103023","0.49180037149458994|0.7206234530808127|0.26240826649916954","100.0|100.0|100.0","0.15341591863273182|0.12948276054427812|0.03428043814913391","false","","Thecofilosea->Apusozoa","0.0359859246710514"
"dist_kullbackleibler|sim_mutInfo|correl_spearman","48.011148474322624","","copresence","Thecofilosea->Marimonadida","3","1.0319550449593096|0.5217736023907407|0.7422037422037417","dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_spearman=copresence","dist_kullbackleibler=2.5512596572785373E-4|sim_mutInfo=0.21588786980563357|correl_spearman=0.004034348937423771","dist_kullbackleibler=1.0319550449593096|sim_mutInfo=0.5217736023907407|correl_spearman=0.7422037422037417","Thecofilosea->Marimonadida","2.427294006600001","2.347803175","0.490647374252022","1.0319550449593096","4.371249838841518E-4","4.371249838841518E-4","0.006050330422098756","0.9653068918343314|0.47888973318611344|0.7327969965038812","0.9741981184822104|0.5156113550146557|0.7392886928313174","100.0|100.0|100.0","0.1769695287589644|0.19181024772353775|0.08311398276348081","false","","Thecofilosea->Marimonadida","0.006050330422098756"
"dist_kullbackleibler|correl_spearman|dist_bray","19.798636426627606","","copresence","Thecofilosea->Stramenopiles","3","0.4710160166005864|0.6400043768464817|0.2647983519667967","dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence","dist_kullbackleibler=5.751778905803695E-4|correl_spearman=0.0268650416747776|dist_bray=0.22673507476525034","dist_kullbackleibler=0.4710160166005864|correl_spearman=0.6400043768464817|dist_bray=0.2647983519667967","Thecofilosea->Stramenopiles","1.4936127602000002","1.4500795599999998","0.27713446998675145","0.4710160166005864","0.0038699176270651225","0.0038699176270651225","0.038754758570501355","0.4499246472391983|0.6178846224431339|0.26107436369807","0.4454017475817914|0.640702139330773|0.2609428299473471","100.0|100.0|100.0","0.10306972713197345|0.11041304653719951|0.03893746439532259","false","","Thecofilosea->Stramenopiles","0.038754758570501355"
"dist_kullbackleibler|dist_bray|correl_spearman|sim_mutInfo","98.00421630060107","","copresence","Thecofilosea->PW19","4","0.6921766963387939|0.28603625325025317|0.6278866299045913|0.4238595464621411","dist_kullbackleibler=copresence|dist_bray=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_kullbackleibler=0.0014593086942743527|dist_bray=0.24350203018214|correl_spearman=0.028048610095080417|sim_mutInfo=0.2474219020028981","dist_kullbackleibler=0.6921766963387939|dist_bray=0.28603625325025317|correl_spearman=0.6278866299045913|sim_mutInfo=0.4238595464621411","Thecofilosea->PW19","1.9493820505999995","1.904893205","0.39843759400028117","0.6921766963387939","0.0029565721214672713","0.0029565721214672713","0.03159340860832268","0.6467962497087808|0.2732128648395382|0.6265162890280009|0.4150696548277014","0.6211035296426437|0.2717226925135483|0.6436663235298415|0.42825049300220874","100.0|100.0|100.0|100.0","0.19155511435284958|0.04715659182468485|0.10692554509827776|0.16522685792083663","false","","Thecofilosea->PW19","0.03159340860832268"
"correl_pearson|dist_kullbackleibler|correl_spearman|dist_bray","14.176450270882277","","copresence","Thecofilosea->CCW10","4","0.8359321381337518|0.3598891718096017|0.7330123645913115|0.24001325362522552","correl_pearson=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence","correl_pearson=0.016615906781888123|dist_kullbackleibler=3.4941516080522206E-7|correl_spearman=0.007335679751791613|dist_bray=0.09509066272322064","correl_pearson=0.8359321381337518|dist_kullbackleibler=0.3598891718096017|correl_spearman=0.7330123645913115|dist_bray=0.24001325362522552","Thecofilosea->CCW10","-0.050258140299999976","-0.058794575","0.12870107163756134","0.8359321381337518","3.0186890542793776E-8","3.0186890542793776E-8","9.96346008566294E-7","0.7656151553475686|0.33069155837053676|0.7147743327036661|0.2310716533517268","0.8216788810045825|0.3215277966926232|0.7214485321368845|0.23112173811550796","100.0|100.0|100.0|100.0","0.14681938487475168|0.08578948295120509|0.09582149671571358|0.031017595807956475","true","","Thecofilosea->CCW10","9.96346008566294E-7"
"sim_mutInfo|correl_spearman|correl_pearson|dist_bray|dist_kullbackleibler","72.26715238782998","","copresence","Thecofilosea->TAGIRI-15","5","0.41607926991192157|0.6078345552029759|0.6976456378174933|0.19653688132722824|0.2465772134962394","sim_mutInfo=unknown|correl_spearman=copresence|correl_pearson=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","sim_mutInfo=0.2692745000356239|correl_spearman=0.03718700877308745|correl_pearson=0.010068199196977379|dist_bray=0.1603985901737981|dist_kullbackleibler=3.514074410748691E-5","sim_mutInfo=0.41607926991192157|correl_spearman=0.6078345552029759|correl_pearson=0.6976456378174933|dist_bray=0.19653688132722824|dist_kullbackleibler=0.2465772134962394","Thecofilosea->TAGIRI-15","0.13552105880000004","0.12530550000000001","0.04531061862276239","0.41607926991192157","2.6588039566677324E-6","2.6588039566677324E-6","6.078200192742873E-5","0.3909124109642866|0.6016925949266073|0.6784123165942338|0.19209085918126786|0.23646930919924702","0.3796406120500395|0.6130228597117531|0.688108726830472|0.1938614779559456|0.2384788160945529","100.0|100.0|100.0|100.0|100.0","0.17244472335724903|0.10601953780132788|0.09698037762631465|0.02253183371899951|0.04664812321787795","true","","Thecofilosea->TAGIRI-15","6.078200192742873E-5"
"correl_spearman|sim_mutInfo|dist_bray|dist_kullbackleibler|correl_pearson","90.67250263551101","","copresence","Acanthoecida->Protogastrostyla","5","0.6491141097627823|0.3185133022264617|0.30810910945321046|1.5907779472203463|0.8758110493425848","correl_spearman=copresence|sim_mutInfo=unknown|dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence","correl_spearman=0.024793709276809073|sim_mutInfo=0.21755976033572388|dist_bray=0.05980720180655641|dist_kullbackleibler=1.3988810110276972E-14|correl_pearson=0.018588226730390456","correl_spearman=0.6491141097627823|sim_mutInfo=0.3185133022264617|dist_bray=0.30810910945321046|dist_kullbackleibler=1.5907779472203463|correl_pearson=0.8758110493425848","Acanthoecida->Protogastrostyla","-0.023449118699999993","-0.009540755","0.1487764124947162","0.6491141097627823","1.3322676295501878E-15","1.3322676295501878E-15","9.062669314184082E-14","0.6388835001145581|0.4130925939710237|0.3172746442604341|1.7436469509476036|0.8148151872855776","0.6410578701587193|0.40228292701203805|0.3031725472991739|1.5857507416063426|0.8739858614104985","100.0|100.0|100.0|100.0|100.0","0.11378574637133035|0.11682148333080704|0.08543103975940042|0.7597142946195337|0.15333266517069438","true","","Acanthoecida->Protogastrostyla","9.062669314184082E-14"
