"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"sim_mutInfo|dist_kullbackleibler|correl_spearman|dist_bray","33.41777003484321","","copresence","Thaumatomonadida->Apusozoa","4","0.3275449457397648|0.6775836315018168|0.6363015452915568|0.3100542894750453","sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence","sim_mutInfo=0.20748194764590083|dist_kullbackleibler=2.549443242767513E-4|correl_spearman=0.025086143815905015|dist_bray=0.20675559558087886","sim_mutInfo=0.3275449457397648|dist_kullbackleibler=0.6775836315018168|correl_spearman=0.6363015452915568|dist_bray=0.3100542894750453","Thaumatomonadida->Apusozoa","0.10123142090000004","0.093043595","0.041415966043071094","0.3275449457397648","8.262938857371838E-4","8.262938857371838E-4","0.015784091158229614","0.3774985567142904|0.6755408038977287|0.601778401833607|0.30875943254353916","0.36950040138617|0.6808965777531901|0.6084373697391461|0.31024861860234965","100.0|100.0|100.0|100.0","0.1148527466569207|0.14577109018230885|0.09664852970400303|0.03723789367668055","false","","Thaumatomonadida->Apusozoa","0.015784091158229614"
"sim_mutInfo|dist_bray|correl_pearson|dist_kullbackleibler|correl_spearman","23.909523809523797","","copresence","Thaumatomonadida->Pseudopirsonia","5","0.4180730640268253|0.2992355519108101|0.5620919468274626|0.5601476172546488|0.7948433364637587","sim_mutInfo=unknown|dist_bray=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence","sim_mutInfo=0.24787193636429722|dist_bray=0.12999184364876382|correl_pearson=0.01893781054485999|dist_kullbackleibler=7.762316456272345E-8|correl_spearman=7.183368037972371E-4","sim_mutInfo=0.4180730640268253|dist_bray=0.2992355519108101|correl_pearson=0.5620919468274626|dist_kullbackleibler=0.5601476172546488|correl_spearman=0.7948433364637587","Thaumatomonadida->Pseudopirsonia","0.1014402275","0.09814639","0.03724187149103451","0.4180730640268253","1.7588356326925236E-9","1.7588356326925236E-9","1.5033573043505757E-7","0.39618250855391707|0.299366839142378|0.5663026841172455|0.5594189478034465|0.7747899491198658","0.404924409223568|0.3016465991879691|0.562754732673225|0.551075164050552|0.7864526621033615","100.0|100.0|100.0|100.0|100.0","0.1872118930386227|0.03325633125862436|0.08167261574930813|0.09802352793684316|0.06354548247421611","true","","Thaumatomonadida->Pseudopirsonia","1.5033573043505757E-7"
"correl_spearman|dist_bray|correl_pearson|sim_mutInfo|dist_kullbackleibler","32.48443670150986","","copresence","Thaumatomonadida->Imbricatea","5","0.6896610603602839|0.2401283369109557|0.5800465379124069|0.32135469558096297|0.3932001836465486","correl_spearman=copresence|dist_bray=copresence|correl_pearson=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence","correl_spearman=0.01725143077435065|dist_bray=0.15534578369477414|correl_pearson=0.027016167077186903|sim_mutInfo=0.23698517786077516|dist_kullbackleibler=1.7128524786758081E-4","correl_spearman=0.6896610603602839|dist_bray=0.2401283369109557|correl_pearson=0.5800465379124069|sim_mutInfo=0.32135469558096297|dist_kullbackleibler=0.3932001836465486","Thaumatomonadida->Imbricatea","-0.0358755229","-0.043370615","0.12953953838596208","0.6896610603602839","2.43675835229773E-5","2.43675835229773E-5","7.632653646358666E-4","0.65789028628217|0.23674630598624366|0.5777664643332929|0.37783027492478927|0.3932066178447034","0.6643498240463527|0.23988184200273527|0.5832169770971151|0.38681878630886013|0.3981404094572817","100.0|100.0|100.0|100.0|100.0","0.10768522831161495|0.028494191957821758|0.1046219891858498|0.1446450298499869|0.08141721953416896","false","","Thaumatomonadida->Imbricatea","7.632653646358666E-4"
"dist_bray|correl_pearson|sim_mutInfo|dist_kullbackleibler|correl_spearman","192.97593620589356","","copresence","Thaumatomonadida->CCW10","5","0.1792959681510119|0.6272902569755092|0.45588479420352|0.31316817169109773|0.770938273712969","dist_bray=copresence|correl_pearson=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_spearman=copresence","dist_bray=0.13902140064672186|correl_pearson=0.01257674082756427|sim_mutInfo=0.2559515393387817|dist_kullbackleibler=9.383402940505992E-4|correl_spearman=0.0013140134978644746","dist_bray=0.1792959681510119|correl_pearson=0.6272902569755092|sim_mutInfo=0.45588479420352|dist_kullbackleibler=0.31316817169109773|correl_spearman=0.770938273712969","Thaumatomonadida->CCW10","0.3748932718","0.37671907000000004","0.030717808330561158","0.1792959681510119","6.307887708167925E-6","6.307887708167925E-6","2.321947278269405E-4","0.1824857883088152|0.646071904394764|0.3763308340388909|0.3034909993578402|0.7529240459525475","0.18033335690713104|0.6484752303578644|0.3793080804394098|0.2900678772283859|0.7578284295553954","100.0|100.0|100.0|100.0|100.0","0.03146323744415494|0.10105170876064228|0.17141734708353704|0.08671727408979793|0.07659448739118603","false","","Thaumatomonadida->CCW10","2.321947278269405E-4"
"dist_bray|dist_kullbackleibler|correl_spearman|correl_pearson|sim_mutInfo","12.28285714285714","","copresence","Thaumatomonadida->Vampyrellidae-order-incertae-sedis","5","0.3187416317770293|0.645989241896034|0.6610603602834462|0.5205141456531092|0.3397420720591544","dist_bray=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence|correl_pearson=copresence|sim_mutInfo=unknown","dist_bray=0.17956996786964963|dist_kullbackleibler=2.2053198854621314E-5|correl_spearman=0.007351873202849635|correl_pearson=0.01706752890786717|sim_mutInfo=0.25423384044028574","dist_bray=0.3187416317770293|dist_kullbackleibler=0.645989241896034|correl_spearman=0.6610603602834462|correl_pearson=0.5205141456531092|sim_mutInfo=0.3397420720591544","Thaumatomonadida->Vampyrellidae-order-incertae-sedis","0.47221745549999994","0.475245275","0.04275988829694661","0.3187416317770293","1.8822480930547059E-6","1.8822480930547059E-6","7.654981559092646E-5","0.3100429384111636|0.62287058814634|0.6488174176484156|0.5386253658564104|0.3363135492950442","0.3067089076703154|0.6220831457758509|0.6593989153174415|0.5339294599242218|0.3359797832837472","100.0|100.0|100.0|100.0|100.0","0.031276753477064205|0.13164336090606796|0.0729320471477465|0.073962521526373|0.1250381091532395","true","","Thaumatomonadida->Vampyrellidae-order-incertae-sedis","7.654981559092646E-5"
"correl_spearman|dist_bray|dist_kullbackleibler|correl_pearson","566.0742197013135","","copresence","CCW10->TAGIRI-15","4","0.6997353368052596|0.16439815281596404|0.18480209380724277|0.5845483480772287","correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence","correl_spearman=0.009701634714132268|dist_bray=0.19295145636943734|dist_kullbackleibler=0.015310218487126992|correl_pearson=0.02882475639602622","correl_spearman=0.6997353368052596|dist_bray=0.16439815281596404|dist_kullbackleibler=0.18480209380724277|correl_pearson=0.5845483480772287","CCW10->TAGIRI-15","-0.03197472930000002","-0.027192010000000003","0.14114040345884288","0.6997353368052596","0.0018683744083768383","0.0018683744083768383","0.032490386694635845","0.6666403891036348|0.16577106560746466|0.18435057293475257|0.581495211005345","0.6734852944476102|0.16492477243247539|0.1797485715702088|0.5839745374041081","100.0|100.0|100.0|100.0","0.08931032092415041|0.02185966689970583|0.043752502313940796|0.10435927770892486","false","","CCW10->TAGIRI-15","0.032490386694635845"
"dist_bray|dist_kullbackleibler|sim_mutInfo|correl_spearman","273.0605301838494","","copresence","CCW10->Vampyrellidae-order-incertae-sedis","4","0.29936831057766566|0.6424197252850649|0.4717062242205743|0.6784769060018787","dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_spearman=copresence","dist_bray=0.2355390402375832|dist_kullbackleibler=0.004251603565134099|sim_mutInfo=0.2783620052797836|correl_spearman=0.002600839113419018","dist_bray=0.29936831057766566|dist_kullbackleibler=0.6424197252850649|sim_mutInfo=0.4717062242205743|correl_spearman=0.6784769060018787","CCW10->Vampyrellidae-order-incertae-sedis","0.42186851560000016","0.42698746","0.032114016825856934","0.29936831057766566","0.0016979881557735998","0.0016979881557735998","0.02973248010266064","0.29714582551451096|0.634664266691281|0.3292252941715547|0.6552585418814264","0.2962837083486763|0.6393317850825937|0.34606514006317424|0.6548761895379788","100.0|100.0|100.0|100.0","0.02994680519332989|0.1152568592700611|0.15545211279712215|0.06156184817242163","false","","CCW10->Vampyrellidae-order-incertae-sedis","0.02973248010266064"
"correl_spearman|dist_kullbackleibler|dist_bray|sim_mutInfo","268.7162720748087","","copresence","Marimonadida->Vampyrellidae-order-incertae-sedis","4","0.6758302740544698|0.7003502515942565|0.33944918696343485|0.31115736736699784","correl_spearman=copresence|dist_kullbackleibler=copresence|dist_bray=copresence|sim_mutInfo=unknown","correl_spearman=0.0019682560806815186|dist_kullbackleibler=4.5259456439739054E-5|dist_bray=0.19787908734920057|sim_mutInfo=0.25483695782776916","correl_spearman=0.6758302740544698|dist_kullbackleibler=0.7003502515942565|dist_bray=0.33944918696343485|sim_mutInfo=0.31115736736699784","Marimonadida->Vampyrellidae-order-incertae-sedis","-0.004909075500000004","-3.415E-4","0.1412319544298561","0.6758302740544698","3.419862560338771E-5","3.419862560338771E-5","0.001026569457844549","0.6508007624257143|0.6998606788842627|0.34051380315932667|0.32477402209964623","0.653627484853571|0.6880165563255741|0.34297643052071736|0.33525913730196244","100.0|100.0|100.0|100.0","0.051721649438790415|0.09615532826131344|0.028916228808461498|0.11775583947147096","false","","Marimonadida->Vampyrellidae-order-incertae-sedis","0.001026569457844549"
"correl_spearman|sim_mutInfo|dist_bray|dist_kullbackleibler","720.1389406049282","","copresence","Marimonadida->Labyrinthuloides","4","0.7398616921369423|0.42086437079459094|0.32428404375435493|0.665729402929875","correl_spearman=copresence|sim_mutInfo=unknown|dist_bray=copresence|dist_kullbackleibler=copresence","correl_spearman=0.00823766471227183|sim_mutInfo=0.20945143817623185|dist_bray=0.2589290744582363|dist_kullbackleibler=9.824914106204563E-4","correl_spearman=0.7398616921369423|sim_mutInfo=0.42086437079459094|dist_bray=0.32428404375435493|dist_kullbackleibler=0.665729402929875","Marimonadida->Labyrinthuloides","-0.013624177500000001","-0.01805686","0.13778128744476292","0.7398616921369423","0.001172710843110436","0.001172710843110436","0.02142746660074612","0.7005583627808443|0.4096589600159122|0.32789716299118665|0.6745681086735758","0.7076486225580554|0.4405690162403173|0.33281847596800884|0.7036334875344945","100.0|100.0|100.0|100.0","0.08868360435432088|0.14934904938321086|0.052153702624292295|0.14860980183195416","false","","Marimonadida->Labyrinthuloides","0.02142746660074612"
"correl_spearman|sim_mutInfo|dist_kullbackleibler|dist_bray","556.3167701863355","","copresence","Marimonadida->Bolidomonas-family-incertae-sedis","4","0.5979147797764728|0.33918430212190254|1.2457461294919356|0.36694643414321626","correl_spearman=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence|dist_bray=copresence","correl_spearman=0.020790350040938876|sim_mutInfo=0.25217064395014344|dist_kullbackleibler=5.696600435822763E-4|dist_bray=0.21113306930844367","correl_spearman=0.5979147797764728|sim_mutInfo=0.33918430212190254|dist_kullbackleibler=1.2457461294919356|dist_bray=0.36694643414321626","Marimonadida->Bolidomonas-family-incertae-sedis","-0.014252510600000006","-0.012308755000000001","0.1420552197647965","0.5979147797764728","0.0015325230677102342","0.0015325230677102342","0.026928619618336973","0.5961163528956487|0.3241483037501763|1.1611537684410898|0.35839075063012904","0.6017182995112297|0.3360196003424396|1.1367548432897618|0.35576675694415694","100.0|100.0|100.0|100.0","0.08972376122583944|0.11712418915447514|0.23964057293983493|0.03615865222057391","false","","Marimonadida->Bolidomonas-family-incertae-sedis","0.026928619618336973"
"dist_bray|dist_kullbackleibler|sim_mutInfo|correl_pearson|correl_spearman","4.619869687005236","","copresence","Marimonadida->CCW10","5","0.14788911907787516|0.17558298402102213|0.5718096736607425|0.8605347223243585|0.9136002732007177","dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_pearson=copresence|correl_spearman=copresence","dist_bray=0.04628771655224795|dist_kullbackleibler=1.0404583295375858E-5|sim_mutInfo=0.22095956842950548|correl_pearson=3.61194677140908E-5|correl_spearman=5.355873254342391E-7","dist_bray=0.14788911907787516|dist_kullbackleibler=0.17558298402102213|sim_mutInfo=0.5718096736607425|correl_pearson=0.8605347223243585|correl_spearman=0.9136002732007177","Marimonadida->CCW10","0.4046523357000001","0.40957179","0.028248853003355497","0.14788911907787516","3.310685059432217E-13","3.310685059432217E-13","4.3936275670307025E-11","0.14595050549226854|0.16523321434619742|0.4737183358388136|0.877747833128708|0.907125951951924","0.14121967480185094|0.1611145118426227|0.5225773928094303|0.8768007052426564|0.9121744225016706","100.0|100.0|100.0|100.0|100.0","0.023657267321394535|0.05144823667246829|0.23501926811667825|0.050102357692681794|0.03650315869774257","true","","Marimonadida->CCW10","4.3936275670307025E-11"
"sim_mutInfo|dist_bray|correl_spearman|dist_kullbackleibler|correl_pearson","162.5833333333333","","copresence","Navicula->Homalogastra","5","0.4734140027212619|0.35502992051679305|0.7784103706845376|1.0007310040816666|0.5610630204383887","sim_mutInfo=unknown|dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence","sim_mutInfo=0.1864411602826913|dist_bray=0.11060328589640367|correl_spearman=0.0037182945601000883|dist_kullbackleibler=9.992007221626409E-16|correl_pearson=0.053252409004159285","sim_mutInfo=0.4734140027212619|dist_bray=0.35502992051679305|correl_spearman=0.7784103706845376|dist_kullbackleibler=1.0007310040816666|correl_pearson=0.5610630204383887","Navicula->Homalogastra","0.09772861950000002","0.08735611","0.045670637391100354","0.4734140027212619","1.2212453270876722E-15","1.2212453270876722E-15","1.9866903820977842E-13","0.439125898206111|0.3506108817784701|0.7594693492934944|0.9565660322249221|0.5893744145182321","0.46713450632973386|0.3539868874776147|0.7682766319537777|0.9442177980025197|0.5933624435790745","100.0|100.0|100.0|100.0|100.0","0.1467842881280181|0.04991847374939772|0.07971619276416791|0.252506553171694|0.12973994250073376","true","","Navicula->Homalogastra","1.9866903820977842E-13"
"correl_pearson|correl_spearman|dist_bray|dist_kullbackleibler|sim_mutInfo","1575.6833333333334","","copresence","Navicula->TAGIRI-17","5","0.5414436369762162|0.8011355148993576|0.32968339485350373|0.8026491433639785|0.47610183242109905","correl_pearson=copresence|correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","correl_pearson=0.0651013610071034|correl_spearman=0.0013414111420110286|dist_bray=0.1056918220422165|dist_kullbackleibler=7.293610160274966E-12|sim_mutInfo=0.20947776251200734","correl_pearson=0.5414436369762162|correl_spearman=0.8011355148993576|dist_bray=0.32968339485350373|dist_kullbackleibler=0.8026491433639785|sim_mutInfo=0.47610183242109905","Navicula->TAGIRI-17","0.0036660064000000013","-0.001136605","0.151155423449225","0.5414436369762162","1.8490764475131982E-12","1.8490764475131982E-12","2.3312231312022647E-10","0.5722982521439566|0.7864284460951145|0.3294774321097406|0.75430434658649|0.4125916553841232","0.5534750122347247|0.7952428654300232|0.3252529459229846|0.7444728058956802|0.4084653467670636","100.0|100.0|100.0|100.0|100.0","0.14119236293562468|0.06710740298459975|0.05108110449773718|0.1922328876588444|0.14683674596764143","true","","Navicula->TAGIRI-17","2.3312231312022647E-10"
"dist_kullbackleibler|correl_pearson|dist_bray|correl_spearman|sim_mutInfo","1764.0","","copresence","Navicula->Scuticociliatia","5","0.7405613739700911|0.6491137052249051|0.35832748486550703|0.8000256333494994|0.40232007033228046","dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_kullbackleibler=4.440892098500626E-16|correl_pearson=0.028363781470420235|dist_bray=0.08610364905708812|correl_spearman=5.9379100315004596E-5|sim_mutInfo=0.1841226860927931","dist_kullbackleibler=0.7405613739700911|correl_pearson=0.6491137052249051|dist_bray=0.35832748486550703|correl_spearman=0.8000256333494994|sim_mutInfo=0.40232007033228046","Navicula->Scuticociliatia","3.5711066397999995","3.5049314249999997","0.704257239865721","0.7405613739700911","0.0","0.0","0.0","0.7193153026493206|0.6230842212112581|0.34636158572674103|0.7942729149074745|0.4463346069495849","0.6982397528791098|0.6438548308734378|0.3469131188184739|0.796608953918087|0.4643882011708449","100.0|100.0|100.0|100.0|100.0","0.12614163701141265|0.11476227444389524|0.028824671419356625|0.04405287615863266|0.14192018093625286","true","","Navicula->Scuticociliatia","0.0"
