"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"correl_pearson|correl_spearman|dist_bray|dist_kullbackleibler","18.67831165566459","","mutualExclusion","Capitella-capitata->Halichondrida","4","-0.16322341031956256|-0.3904429066771316|0.9951899740182707|24.443117216264007","correl_pearson=mutualExclusion|correl_spearman=mutualExclusion|dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion","correl_pearson=0.3067830944221781|correl_spearman=0.11271381881905052|dist_bray=0.046524670757137065|dist_kullbackleibler=3.362945821150376E-6","correl_pearson=-0.16322341031956256|correl_spearman=-0.3904429066771316|dist_bray=0.9951899740182707|dist_kullbackleibler=24.443117216264007","Capitella-capitata->Halichondrida","-0.05997457600000001","-0.09754488","0.10075494299860653","-0.16322341031956256","4.290145484864283E-6","4.290145484864283E-6","3.688683911986251E-5","-0.16579444767507112|-0.37430794736623224|0.9939803979335687|23.777147704597766","-0.1567466175892745|-0.3758042260644064|0.9952473608108094|23.84973406526165","94.0|94.0|94.0|94.0","0.04391063433543853|0.08952456733752726|0.0050518390159814556|1.8931911860766564","false","","Capitella-capitata->Halichondrida","3.688683911986251E-5"
"correl_pearson|dist_kullbackleibler|sim_mutInfo|correl_spearman|dist_bray","77.82477522477522","","mutualExclusion","Capitella-capitata->Echinocardium-flavescens","5","-0.10547340967196979|26.5485991333812|0.14476690503661493|-0.3847744149904693|0.999819454280106","correl_pearson=mutualExclusion|dist_kullbackleibler=mutualExclusion|sim_mutInfo=unknown|correl_spearman=mutualExclusion|dist_bray=mutualExclusion","correl_pearson=0.41359584271656946|dist_kullbackleibler=7.223274097716281E-4|sim_mutInfo=0.3027199416576062|correl_spearman=0.12731080743906587|dist_bray=2.3329003506877832E-4","correl_pearson=-0.10547340967196979|dist_kullbackleibler=26.5485991333812|sim_mutInfo=0.14476690503661493|correl_spearman=-0.3847744149904693|dist_bray=0.999819454280106","Capitella-capitata->Echinocardium-flavescens","-0.06467014099999997","-0.09219566","0.06408647124021752","-0.10547340967196979","2.1102503242609316E-6","2.1102503242609316E-6","1.927801598309205E-5","-0.10301198003756276|26.108795800161612|0.18542861985927053|-0.3818877734941765|0.9996698433532529","-0.10337695105854439|25.830382610089572|0.17915550715576778|-0.3921055914947852|0.9998041773579642","88.0|88.0|88.0|88.0|88.0","0.030847471247400712|1.90567710919397|0.061843074558174616|0.10590241467432325|5.875029790695733E-4","false","","Capitella-capitata->Echinocardium-flavescens","1.927801598309205E-5"
"dist_bray|correl_spearman|dist_kullbackleibler","53.34296536796537","","mutualExclusion","Capitella-capitata->Pectinaria-koreni","3","0.9985611623651067|-0.30258652942276854|29.458448005101932","dist_bray=mutualExclusion|correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.08781824259136528|correl_spearman=0.20736631868583055|dist_kullbackleibler=7.467026996721415E-12","dist_bray=0.9985611623651067|correl_spearman=-0.30258652942276854|dist_kullbackleibler=29.458448005101932","Capitella-capitata->Pectinaria-koreni","0.9327672444000003","0.97590011","0.07867998254593592","0.9985611623651067","5.602063257725831E-11","5.602063257725831E-11","1.1697641611965604E-9","0.9977041482694111|-0.2951905696778847|28.613082430344985","0.9983060333664717|-0.29141016789030794|28.94705092491582","56.0|56.0|56.0","0.0022990316519717474|0.11649950486104846|1.3042048871274372","true","","Capitella-capitata->Pectinaria-koreni","1.1697641611965604E-9"
"correl_spearman|correl_pearson|dist_kullbackleibler|dist_bray|sim_mutInfo","35.52652865032121","","mutualExclusion","Capitella-capitata->Siphonophorae","5","-0.4212616800684063|-0.29963492661049607|18.50053420569515|0.9857531609856874|0.21883647134353357","correl_spearman=mutualExclusion|correl_pearson=mutualExclusion|dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion|sim_mutInfo=unknown","correl_spearman=0.17795776783406614|correl_pearson=0.22431346431967158|dist_kullbackleibler=6.732177630641711E-5|dist_bray=0.1171046470375694|sim_mutInfo=0.33632363864679515","correl_spearman=-0.4212616800684063|correl_pearson=-0.29963492661049607|dist_kullbackleibler=18.50053420569515|dist_bray=0.9857531609856874|sim_mutInfo=0.21883647134353357","Capitella-capitata->Siphonophorae","-0.049454700199999986","-0.06320071","0.13866741037190522","-0.4212616800684063","8.064840060784118E-5","8.064840060784118E-5","5.525675572896618E-4","-0.3883823571015951|-0.29244262576192004|18.207551245278985|0.9838417225830052|0.20134801633633775","-0.3873235121507471|-0.2974979953314608|18.039502441391733|0.985400878600482|0.19034373709281827","94.0|94.0|94.0|94.0|94.0","0.13478609246571868|0.06157913421689959|1.6961645289928942|0.006972483299632795|0.09053402701098885","false","","Capitella-capitata->Siphonophorae","5.525675572896618E-4"
"correl_spearman|dist_bray|correl_pearson|dist_kullbackleibler","28.192723761253166","","mutualExclusion","Capitella-capitata->Onychophorida","4","-0.18647372614029203|0.9979420114338654|-0.16544749983305415|22.761155639361895","correl_spearman=mutualExclusion|dist_bray=mutualExclusion|correl_pearson=mutualExclusion|dist_kullbackleibler=mutualExclusion","correl_spearman=0.32701751006517965|dist_bray=0.018937741297850863|correl_pearson=0.30016295998067855|dist_kullbackleibler=1.1669509423217761E-4","correl_spearman=-0.18647372614029203|dist_bray=0.9979420114338654|correl_pearson=-0.16544749983305415|dist_kullbackleibler=22.761155639361895","Capitella-capitata->Onychophorida","-0.032619716900000005","-0.02517709","0.13625807351499988","-0.18647372614029203","1.6006663871059867E-4","1.6006663871059867E-4","0.0010172350880376451","-0.18404142592547076|0.9974487538366688|-0.1619112511145322|22.217542004893414","-0.17633570787346478|0.9978591919845339|-0.16050801652462132|22.200519792381563","88.0|88.0|88.0|88.0","0.11415707445638959|0.002411754584284904|0.03821355554781188|1.6770170340402133","false","","Capitella-capitata->Onychophorida","0.0010172350880376451"
"dist_bray|correl_pearson|dist_kullbackleibler|correl_spearman|sim_mutInfo","23.207154882154885","","mutualExclusion","Capitella-capitata->Adenophorea","5","0.9998342682186455|-0.17504100281367355|26.6496830483117|-0.31054235403511127|0.128506464030552","dist_bray=mutualExclusion|correl_pearson=mutualExclusion|dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion|sim_mutInfo=unknown","dist_bray=2.153277556260491E-11|correl_pearson=0.29927593036349676|dist_kullbackleibler=6.018466613966211E-9|correl_spearman=0.17299344912413694|sim_mutInfo=0.3410820851498587","dist_bray=0.9998342682186455|correl_pearson=-0.17504100281367355|dist_kullbackleibler=26.6496830483117|correl_spearman=-0.31054235403511127|sim_mutInfo=0.128506464030552","Capitella-capitata->Adenophorea","0.9051247876000003","0.924025375","0.07670668245093713","0.9998342682186455","0.0","0.0","0.0","0.9997467796149478|-0.1709163982709191|26.224593727985564|-0.3291492470652185|0.1508561558630782","0.9998102720311144|-0.1745805245442124|26.141092276890884|-0.31436545745967975|0.15018818208878093","46.0|46.0|46.0|46.0|46.0","2.059686669418747E-4|0.03830602601390107|1.0163856769050654|0.11261980817381002|0.05660999114358688","true","","Capitella-capitata->Adenophorea","0.0"
"dist_kullbackleibler|sim_mutInfo|correl_spearman|correl_pearson","16.622461663514294","","mutualExclusion","Neochromadora->Halichondrida","4","20.163641102998124|0.18883664102867392|-0.3164352226670492|-0.18426131784089214","dist_kullbackleibler=mutualExclusion|sim_mutInfo=unknown|correl_spearman=mutualExclusion|correl_pearson=mutualExclusion","dist_kullbackleibler=4.432888051408845E-6|sim_mutInfo=0.4032643664369058|correl_spearman=0.16648791903467075|correl_pearson=0.18880079917308323","dist_kullbackleibler=20.163641102998124|sim_mutInfo=0.18883664102867392|correl_spearman=-0.3164352226670492|correl_pearson=-0.18426131784089214","Neochromadora->Halichondrida","13.497132863199997","13.69773098","2.532158730463599","20.163641102998124","4.369981909913001E-5","4.369981909913001E-5","3.1413722417981163E-4","19.658393666379077|0.16758461762348706|-0.31507094271306|-0.19537333835157442","19.74449219257897|0.1593468011915835|-0.31548157049964437|-0.1936985891878653","98.0|98.0|98.0|98.0","1.9229159063015528|0.0655758769171|0.11572387852174795|0.049607592178864644","false","","Neochromadora->Halichondrida","3.1413722417981163E-4"
"correl_spearman|sim_mutInfo|dist_kullbackleibler|dist_bray|correl_pearson","7.884777959777961","","mutualExclusion","Neochromadora->Adenophorea","5","-0.33202477803693003|0.1274832259426102|22.225361161825674|0.9502641690428233|-0.16038108341569154","correl_spearman=mutualExclusion|sim_mutInfo=unknown|dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion|correl_pearson=mutualExclusion","correl_spearman=0.15949497831196324|sim_mutInfo=0.3511594455006708|dist_kullbackleibler=3.0745697401657335E-4|dist_bray=0.2711366609450897|correl_pearson=0.2823232862110605","correl_spearman=-0.33202477803693003|sim_mutInfo=0.1274832259426102|dist_kullbackleibler=22.225361161825674|dist_bray=0.9502641690428233|correl_pearson=-0.16038108341569154","Neochromadora->Adenophorea","0.0018420463999999997","0.005895055","0.134095231888278","-0.33202477803693003","8.555144839000883E-4","8.555144839000883E-4","0.004145227637460649","-0.3366776246753796|0.17565268534468687|21.759911499374027|0.9411078370777198|-0.16139277293543886","-0.3344120516143425|0.16854586164317698|21.793616419379454|0.9482060733990566|-0.1650084963581991","50.0|50.0|50.0|50.0|50.0","0.11539371221044495|0.0700873825908581|2.4015428702172876|0.045008985922997284|0.07539194164460901","false","","Neochromadora->Adenophorea","0.004145227637460649"
"dist_bray|dist_kullbackleibler|correl_pearson|correl_spearman|sim_mutInfo","21.148484848484845","","mutualExclusion","Neochromadora->Paramphinome-jeffreysii","5","0.9684828367672333|22.765289147539047|-0.1347191068641844|-0.3427359888235231|0.1206456536030096","dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion|correl_pearson=mutualExclusion|correl_spearman=mutualExclusion|sim_mutInfo=unknown","dist_bray=0.356745582143394|dist_kullbackleibler=2.901282981848663E-5|correl_pearson=0.2453608511573646|correl_spearman=0.16725576507640239|sim_mutInfo=0.35072573451797906","dist_bray=0.9684828367672333|dist_kullbackleibler=22.765289147539047|correl_pearson=-0.1347191068641844|correl_spearman=-0.3427359888235231|sim_mutInfo=0.1206456536030096","Neochromadora->Paramphinome-jeffreysii","0.8735016121999999","0.8882143","0.07656938563899526","0.9684828367672333","1.119259403645767E-4","1.119259403645767E-4","7.436291643919225E-4","0.9528554866099129|21.921326430717677|-0.14337508563949156|-0.3369954975752569|0.17674834266173767","0.9693855463600495|22.189396978319422|-0.14282790511527715|-0.37024897800642|0.1736413448338674","88.0|88.0|88.0|88.0|88.0","0.04670878374407151|2.044537045053905|0.04081477676892027|0.13187604318056378|0.06192347838168589","false","","Neochromadora->Paramphinome-jeffreysii","7.436291643919225E-4"
"correl_pearson|correl_spearman|sim_mutInfo|dist_kullbackleibler","11.956416092205565","","mutualExclusion","Neochromadora->Ascidiacea","4","-0.19462757365969685|-0.24774081114783725|0.18237766604647776|18.642242062635255","correl_pearson=mutualExclusion|correl_spearman=mutualExclusion|sim_mutInfo=unknown|dist_kullbackleibler=mutualExclusion","correl_pearson=0.1684926453250164|correl_spearman=0.23300603464466918|sim_mutInfo=0.38539880737621873|dist_kullbackleibler=2.2488307924173334E-5","correl_pearson=-0.19462757365969685|correl_spearman=-0.24774081114783725|sim_mutInfo=0.18237766604647776|dist_kullbackleibler=18.642242062635255","Neochromadora->Ascidiacea","-0.004574109100000002","-0.033139165","0.1409943229826408","-0.19462757365969685","2.4479523829712413E-4","2.4479523829712413E-4","0.0014217577747455488","-0.19911068705434906|-0.26635578798193016|0.19619405047393032|18.27314296092826","-0.20261734330985115|-0.2707799432717955|0.18650026538870002|18.341805265192637","98.0|98.0|98.0|98.0","0.04105200501706318|0.12032044042308232|0.0851777315751146|1.8734127769052062","false","","Neochromadora->Ascidiacea","0.0014217577747455488"
"correl_pearson|sim_mutInfo|correl_spearman|dist_kullbackleibler","17.066745577535052","","mutualExclusion","Neochromadora->Poecilosclerida","4","-0.15345650898179433|0.15004389381148542|-0.38921130310254587|17.444892151841795","correl_pearson=mutualExclusion|sim_mutInfo=unknown|correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion","correl_pearson=0.3012226818009368|sim_mutInfo=0.3727972601963987|correl_spearman=0.14314345868530176|dist_kullbackleibler=0.0018804290583481764","correl_pearson=-0.15345650898179433|sim_mutInfo=0.15004389381148542|correl_spearman=-0.38921130310254587|dist_kullbackleibler=17.444892151841795","Neochromadora->Poecilosclerida","-0.0120095514","-0.04759574","0.14238404458135706","-0.15345650898179433","0.012747700809850993","0.012747700809850993","0.04717187177316169","-0.15933022678705944|0.2028626282246408|-0.3848086231932104|17.248675787633452","-0.15885731171111225|0.19434469291525147|-0.3801253580528609|17.202531780631492","98.0|98.0|98.0|98.0","0.07999080320370874|0.07885032419121332|0.12030099736136057|2.2971400884798667","false","","Neochromadora->Poecilosclerida","0.04717187177316169"
"dist_bray|correl_pearson|dist_kullbackleibler|sim_mutInfo|correl_spearman","8.976517817694287","","copresence","Decapoda->Scyphozoa","5","0.48931346635078043|0.6495693669789665|3.8814073238774256|0.1942758500417172|0.48294341839257593","dist_bray=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_spearman=copresence","dist_bray=0.181638201193409|correl_pearson=0.1702027934581623|dist_kullbackleibler=3.0425116870347324E-9|sim_mutInfo=0.336312673337152|correl_spearman=0.06398058672568507","dist_bray=0.48931346635078043|correl_pearson=0.6495693669789665|dist_kullbackleibler=3.8814073238774256|sim_mutInfo=0.1942758500417172|correl_spearman=0.48294341839257593","Decapoda->Scyphozoa","0.7934371049000003","0.80167777","0.06487108763993318","0.48931346635078043","1.0737757349943422E-9","1.0737757349943422E-9","1.8109640761346888E-8","0.5057223327521975|0.5309563839015459|3.997122402535966|0.22497831496788712|0.4670296389318745","0.5046750242859825|0.6445222504457278|3.8990775360309637|0.20827044600889244|0.4681566950439935","92.0|92.0|92.0|92.0|92.0","0.10015280092826084|0.28440498253740376|1.1239297543919602|0.08036740593165843|0.10387410919813694","true","","Decapoda->Scyphozoa","1.8109640761346888E-8"
"correl_spearman|dist_bray|correl_pearson|dist_kullbackleibler|sim_mutInfo","6.979320004320004","","copresence","Decapoda->Crinoidea","5","0.5561576181400238|0.5761191579417986|0.339189378143451|5.968757015749235|0.24835665226992898","correl_spearman=copresence|dist_bray=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","correl_spearman=0.05810520388613821|dist_bray=0.18814856024228332|correl_pearson=0.20457790792449804|dist_kullbackleibler=3.708473440555693E-6|sim_mutInfo=0.27709438352596594","correl_spearman=0.5561576181400238|dist_bray=0.5761191579417986|correl_pearson=0.339189378143451|dist_kullbackleibler=5.968757015749235|sim_mutInfo=0.24835665226992898","Decapoda->Crinoidea","-0.007566275800000002","-0.01896258","0.15270449166470906","0.5561576181400238","1.8003205732863847E-6","1.8003205732863847E-6","1.6977216588947952E-5","0.5458533017118019|0.5513460223503933|0.39491350665886576|5.69314357276759|0.2770270636914671","0.5700912677843054|0.5602634238567963|0.3324609578908442|5.83176629026426|0.2803694824008067","92.0|92.0|92.0|92.0|92.0","0.12411456145046454|0.08440332715903358|0.23561334915431328|2.3316498636159113|0.0903677317146237","false","","Decapoda->Crinoidea","1.6977216588947952E-5"
