"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Subulatomonas family incertae sedis",20.63,19.95,42,2,47.19,0.02,3.31,15.5,19.067,20.8275,26.343,27.3025,0.81,0.93,3.44725973287178,0
"Lagenoeca",27.44,27.35,87,1,79.61,0.01,3.94,11.77175,14,27.35,27.845,28.21,0.83,0.97,4.12897982551472,0
"Stephanoeca",27.845,28.29,57,2,68.67,0.01,3.84,7.144,22.38,27.755,27.994,28.29,0.85,0.94,4.22120295773602,0
"Diaphanoeca",27.44,26.645,86,2,79.62,0.01,4.28,3.49,11.5285,26,26.955,27.35,0.87,0.96,4.66965906136382,0
"FV23-1A4",28.415,27.35,18,2,67.54,0.01,10.02,25.44175,25.8,27.3,28.415,29.38,1,1,11.0517305260182,2
"Paramicrosporidium",26.645,26.37,40,1,44.71,0.02,3.59,21.05275,24.4555,26.37,26.7045,26.855,0.91,0.98,3.85095384251977,0
"Pirum",27.35,27.44,59,1,64.84,0.01,4.31,22.9955,23.045,27.35,27.665,27.8395,0.83,0.98,4.23712118131008,0
"Nuclearia",22.525,22.525,36,1,73.28,0.01,8.65,16.97875,19.8675,22.525,23,23.05675,0.99,0.99,6.96265706186844,1
"Ministeria",27.35,26,18,2,28.96,0.02,4.14,24.04275,25.5895,26.1,27.48,27.845,0.98,0.89,5.33879384874172,0
"Andalucia",18.45,7.03,15,1,99.35,0.01,20.83,3.51375,7.005,14,20,21.08425,1,1,19.9842883744793,1
"Lankesteria",27.35,23.425,66,2,54.9,0.01,3.8,21.68275,23.09,24.5225,26.645,27.0525,0.6,1,5.13631911609258,0
"Pterospora",25,25,14,2,23.32,0.01,5.04,24.71,24.8515,25,25.6145,25.83575,0.99,0.96,5.30832770497917,2
"Selenidium",27.35,27.35,47,1,46.67,0.08,1.96,22.8475,23.32,25.465,27.35,27.35,0.61,0.89,3.17365374537068,0
"Protodinium",27.35,27.35,92,1,99.46,0.01,7.36,23.336,26.69,27.35,27.836,27.92725,1,1,7.56002378344602,1
"Azadinium",27.35,27.35,71,1,78.89,0.01,5.96,23.93825,24.995,26.515,27.391,27.736,1,1,6.02699637371504,1
